delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_id_original
18175,shadowfax,pharmacy,scooter,two day,east,clear,0.396252129471891,0.8131013306038893,2,16,no,delivered,5,0.4066239216703754,18175.0
18176,amazon logistics,electronics,ev van,standard,central,cold,0.03611584327086882,0.4929375639713408,2,24,no,delivered,4,0.03225821981958724,18176.0
18177,delhivery,groceries,ev van,same day,north,foggy,0.55809199318569,0.5993858751279426,6,8,no,delivered,4,0.6058232727403318,18177.0
18178,fedex,fragile items,van,standard,north,cold,0.5805792163543442,0.8671443193449334,7,24,no,delivered,4,0.5877627397672377,18178.0
18179,xpressbees,automobile parts,van,two day,west,clear,0.8504258943781943,0.09498464687819855,7,16,no,delivered,3,0.7717771902755219,18179.0
18180,dhl,furniture,scooter,two day,west,clear,0.16047700170357754,0.20839303991811667,2,16,no,delivered,4,0.12386207582144848,18180.0
18181,ecom express,groceries,ev bike,two day,south,stormy,0.6105621805792164,0.5942681678607983,12,16,no,delivered,4,0.5903716279956998,18181.0
18182,shadowfax,groceries,ev bike,express,east,cold,0.8517887563884157,0.4348004094165813,5,7,no,delivered,4,0.8380078191177767,18182.0
18183,delhivery,fragile items,van,standard,north,foggy,0.9247018739352642,0.8057318321392016,11,24,no,delivered,4,0.9104581415919759,18183.0
18184,fedex,groceries,ev bike,standard,south,hot,0.1696763202725724,0.4575230296827021,3,24,no,delivered,3,0.15639836018688227,18184.0
18185,dhl,automobile parts,van,standard,north,clear,0.6313458262350937,0.9999999999999999,6,24,no,delivered,4,0.6488992053105253,18185.0
18186,blue dart,electronics,ev bike,same day,central,rainy,0.14616695059625215,0.4438075742067554,6,8,no,delivered,5,0.19770467281158516,18186.0
18187,ecom express,pharmacy,ev bike,express,south,stormy,0.1890971039182283,0.08781985670419651,8,3,yes,delayed,2,0.17222084440538557,18187.0
18188,ekart,furniture,van,standard,east,rainy,0.720954003407155,0.47082906857727735,10,24,no,delivered,5,0.6839988362146475,18188.0
18189,delhivery,furniture,truck,two day,south,rainy,0.8459965928449745,0.7948822927328556,9,16,no,delivered,3,0.8342799065120191,18189.0
18190,ekart,furniture,truck,two day,east,stormy,0.36081771720613287,0.044216990788126916,8,16,no,delivered,4,0.2994838435000168,18190.0
18191,amazon logistics,clothing,bike,express,east,rainy,0.8023850085178876,0.39549641760491294,12,6,yes,delayed,2,0.7870922099508331,18191.0
18192,shadowfax,groceries,bike,standard,north,clear,0.6879045996592845,0.4329580348004094,7,24,no,delivered,4,0.6488341457537058,18192.0
18193,amazon logistics,groceries,scooter,express,west,rainy,0.3577512776831345,0.9611054247697031,8,4,yes,delayed,2,0.4165064683512581,18193.0
18194,fedex,pharmacy,scooter,standard,east,hot,0.2759795570698466,0.08454452405322414,4,24,no,delivered,4,0.22232971506776733,18194.0
18195,blue dart,pharmacy,scooter,standard,east,stormy,0.7332197614991482,0.14554759467758444,10,24,no,delivered,4,0.6646956657063007,18195.0
18196,dhl,groceries,ev van,express,north,hot,0.8487223168654174,0.4863868986693961,4,7,no,delivered,4,0.8399986415564534,18196.0
18197,blue dart,furniture,truck,standard,north,clear,0.08313458262350937,0.9048106448311155,2,24,no,delivered,5,0.11641926252129725,18197.0
18198,shadowfax,pharmacy,bike,standard,east,stormy,0.4708688245315162,0.4407369498464687,9,24,no,delivered,5,0.44236113623132883,18198.0
18199,ekart,electronics,ev van,two day,north,cold,0.2705281090289608,0.8345957011258954,2,16,no,delivered,3,0.2886384153782055,18199.0
18200,ecom express,fragile items,scooter,standard,east,hot,0.106984667802385,0.25056294779938587,2,24,no,delivered,4,0.07681100432958338,18200.0
18201,dhl,automobile parts,ev van,two day,west,stormy,0.17649063032367973,0.17031729785056293,8,16,no,delivered,5,0.13552074840350353,18201.0
18202,ekart,groceries,scooter,two day,south,hot,0.8187393526405452,0.8661207778915044,10,16,no,delivered,3,0.8150483015161738,18202.0
18203,ecom express,cosmetics,bike,express,south,clear,0.6858603066439524,0.4100307062436028,5,6,no,delivered,4,0.677226136349737,18203.0
18204,fedex,groceries,bike,two day,central,stormy,0.9768313458262352,0.8067553735926304,12,16,no,delivered,4,0.9603262918941255,18204.0
18205,blue dart,electronics,van,same day,east,clear,0.3287904599659284,0.8671443193449334,1,8,no,delivered,4,0.4124272341386752,18205.0
18206,fedex,fragile items,ev van,two day,south,foggy,0.9206132879045997,0.36028659160696,14,16,no,delivered,5,0.8640836894910338,18206.0
18207,ekart,documents,truck,two day,central,rainy,0.08040885860306643,0.009621289662231318,4,16,no,delivered,4,0.028465247657010175,18207.0
18208,xpressbees,groceries,bike,same day,west,stormy,0.8807495741056219,0.8020470829068577,15,8,yes,delayed,2,0.9332029626560745,18208.0
18209,shadowfax,pharmacy,scooter,same day,east,hot,0.04224872231686542,0.34984646878198566,3,8,no,delivered,4,0.08953014768779635,18209.0
18210,xpressbees,groceries,van,standard,central,cold,0.17206132879046,0.7490276356192425,4,24,no,delivered,4,0.18646888734885686,18210.0
18211,ecom express,documents,truck,express,west,cold,0.8095400340715503,0.539611054247697,6,6,no,delivered,5,0.8076640418171601,18211.0
18212,xpressbees,fragile items,ev van,two day,central,clear,0.9437819420783647,0.7068577277379734,5,16,no,delivered,3,0.9192476877182909,18212.0
18213,dhl,groceries,bike,two day,west,clear,0.5935264054514481,0.5101330603889457,7,16,no,delivered,3,0.566084895434979,18213.0
18214,blue dart,pharmacy,bike,same day,west,rainy,0.8678023850085179,0.41760491299897645,10,8,yes,delayed,2,0.8841870925482604,18214.0
18215,fedex,pharmacy,ev bike,express,west,hot,0.11652470187393527,0.4937563971340838,2,2,no,delivered,5,0.14163634674453687,18215.0
18216,fedex,automobile parts,bike,express,north,stormy,0.8712095400340716,0.7535312180143294,10,7,yes,delayed,2,0.8869391118017255,18216.0
18217,ekart,furniture,ev bike,express,north,stormy,0.2807495741056218,0.32732855680655065,8,3,yes,delayed,3,0.2825618527712639,18217.0
18218,amazon logistics,furniture,van,same day,east,cold,0.9485519591141397,0.8757420675537358,9,8,yes,failed,1,1.0,18218.0
18219,ecom express,automobile parts,van,express,west,foggy,0.42623509369676316,0.37400204708290685,6,4,yes,delayed,2,0.42591408026735833,18219.0
18220,dhl,furniture,bike,same day,west,foggy,0.7860306643952301,0.8085977482088024,9,8,yes,delayed,3,0.8433947504224316,18220.0
18221,xpressbees,documents,ev bike,same day,central,hot,0.7011925042589439,0.2096212896622313,6,8,no,delivered,5,0.7052863232059892,18221.0
18222,ecom express,electronics,scooter,same day,west,foggy,0.008177172061328793,0.04790174002047082,2,8,no,delivered,5,0.028211515385414117,18222.0
18223,delhivery,documents,bike,standard,north,rainy,0.21056218057921638,0.04155578300921187,5,24,no,delivered,5,0.15577378844141504,18223.0
18224,dhl,clothing,truck,two day,east,cold,0.569335604770017,0.4272262026612077,7,16,no,delivered,5,0.5350840166104854,18224.0
18225,xpressbees,documents,bike,express,west,cold,0.21873935264054514,0.9999999999999999,4,3,yes,delayed,3,0.28772758158273243,18225.0
18226,fedex,furniture,scooter,two day,central,rainy,0.7959114139693356,0.9455475946775843,8,16,no,delivered,4,0.8008262823954303,18226.0
18227,amazon logistics,furniture,scooter,express,west,clear,0.8265758091993186,0.7406345957011259,10,6,yes,failed,1,0.8430954764610619,18227.0
18228,fedex,clothing,truck,two day,east,rainy,0.012606473594548553,0.028659160696008178,5,16,no,delivered,4,0.0,18228.0
18229,delhivery,furniture,ev bike,standard,north,foggy,0.6054514480408859,0.9999999999999999,10,24,no,delivered,3,0.6248206633316269,18229.0
18230,dhl,furniture,ev van,two day,central,foggy,1.0000000000000002,0.5991811668372569,12,16,no,delivered,4,0.9642819129487514,18230.0
18231,dhl,electronics,ev van,standard,east,cold,0.5332197614991482,0.4100307062436028,5,24,no,delivered,5,0.49896295066429713,18231.0
18232,amazon logistics,documents,scooter,same day,central,stormy,0.8534923339011925,0.6157625383828045,11,8,yes,delayed,2,0.8894178809165485,18232.0
18233,blue dart,cosmetics,scooter,same day,north,hot,0.10391822827938671,0.36786079836233365,3,8,no,delivered,3,0.15012661890948212,18233.0
18234,blue dart,electronics,scooter,express,west,clear,0.7342419080068143,0.6067553735926304,6,6,yes,failed,1,0.7421750919226477,18234.0
18235,blue dart,documents,scooter,two day,south,clear,0.2013628620102215,0.07840327533265097,3,16,no,delivered,5,0.15050396433903523,18235.0
18236,shadowfax,furniture,bike,same day,north,foggy,0.27870528109028964,0.4376663254861822,3,8,no,delivered,3,0.3236599748141443,18236.0
18237,ecom express,clothing,truck,two day,central,clear,0.49608177172061324,0.7997952917093142,6,16,no,delivered,5,0.500667511052968,18237.0
18238,shadowfax,pharmacy,bike,same day,west,stormy,0.9482112436115843,0.23254861821903783,14,8,yes,delayed,2,0.9433132177858252,18238.0
18239,amazon logistics,cosmetics,bike,same day,central,rainy,0.6851788756388416,0.23868986693961103,8,8,yes,delayed,2,0.6927688644739166,18239.0
18240,amazon logistics,groceries,van,standard,west,clear,0.9315161839863715,0.2049129989764585,9,24,no,delivered,4,0.8596791574943533,18240.0
18241,shadowfax,documents,ev bike,standard,east,clear,0.7434412265758092,0.3825997952917093,6,24,no,delivered,4,0.6970562892683219,18241.0
18242,shadowfax,cosmetics,van,same day,west,foggy,0.7584327086882453,0.7308085977482087,7,8,no,delivered,5,0.8096288404331091,18242.0
18243,ekart,clothing,van,express,north,rainy,0.8640545144804088,0.27144319344933465,8,7,yes,delayed,3,0.8341432814426981,18243.0
18244,ecom express,clothing,scooter,express,south,rainy,0.3250425894378194,0.44053224155578297,7,3,yes,delayed,2,0.33564394518029694,18244.0
18245,amazon logistics,electronics,ev bike,same day,south,rainy,0.7969335604770017,0.4511770726714432,12,8,yes,delayed,3,0.8197260836514962,18245.0
18246,amazon logistics,electronics,scooter,express,south,clear,0.8500851788756388,0.4734902763561924,6,7,no,delivered,5,0.840070207068955,18246.0
18247,ecom express,fragile items,ev van,two day,south,clear,0.7458262350936968,0.43746161719549637,4,16,no,delivered,3,0.7045641621252926,18247.0
18248,dhl,automobile parts,bike,same day,west,cold,0.6862010221465077,0.0481064483111566,6,8,no,delivered,3,0.6755736236065217,18248.0
18249,blue dart,furniture,ev bike,same day,west,clear,0.18296422487223168,0.5592630501535312,4,8,no,delivered,3,0.2438449105079772,18249.0
18250,amazon logistics,automobile parts,ev bike,two day,west,foggy,0.9672913117546849,0.30972364380757417,8,16,no,delivered,3,0.9038285727520686,18250.0
18251,fedex,cosmetics,van,standard,east,rainy,0.2807495741056218,0.8311156601842374,4,24,no,delivered,4,0.29806554516135153,18251.0
18252,ecom express,groceries,van,standard,central,foggy,0.41499148211243614,0.027635619242579318,8,24,no,delivered,5,0.34962524394080824,18252.0
18253,xpressbees,cosmetics,ev van,two day,east,hot,0.06235093696763202,0.37871033776867963,1,16,no,delivered,4,0.046415179383511244,18253.0
18254,ekart,groceries,ev bike,two day,south,stormy,0.013287904599659284,0.20409416581371545,6,16,no,delivered,4,0.0,18254.0
18255,dhl,automobile parts,bike,same day,central,hot,0.16320272572402045,0.48597748208802455,3,8,no,delivered,5,0.21799024262790645,18255.0
18256,shadowfax,fragile items,truck,standard,south,clear,0.6241908006814311,0.27103377686796315,5,24,no,delivered,5,0.5725648272942016,18256.0
18257,dhl,fragile items,ev bike,express,central,stormy,0.2913117546848381,0.35148413510747184,6,3,yes,delayed,2,0.29494919238969736,18257.0
18258,ekart,furniture,van,same day,west,stormy,0.8868824531516184,0.0714431934493347,13,8,yes,delayed,2,0.8693990552831872,18258.0
18259,blue dart,furniture,ev bike,standard,central,clear,0.011584327086882455,0.1181166837256909,2,24,no,delivered,5,0.0,18259.0
18260,shadowfax,clothing,truck,two day,central,rainy,0.19080068143100512,0.2550665301944729,3,16,no,delivered,4,0.15726365229258166,18260.0
18261,delhivery,pharmacy,scooter,express,north,stormy,0.07427597955706985,0.6827021494370522,3,2,yes,delayed,3,0.11931441279976515,18261.0
18262,delhivery,clothing,bike,two day,south,stormy,0.09540034071550257,0.35148413510747184,7,16,no,delivered,5,0.07537318812387236,18262.0
18263,delhivery,furniture,bike,same day,east,rainy,0.2337308347529813,0.5076765609007164,7,8,no,delivered,5,0.28739577784295295,18263.0
18264,xpressbees,clothing,ev bike,express,south,clear,0.8722316865417378,0.03582395087001023,9,7,yes,delayed,3,0.819485363291264,18264.0
18265,delhivery,furniture,ev bike,standard,north,clear,0.8626916524701875,0.7277379733879221,6,24,no,delivered,4,0.8438176375417584,18265.0
18266,dhl,fragile items,van,two day,central,hot,0.32470187393526406,0.5926305015353122,2,16,no,delivered,3,0.3172906442015149,18266.0
18267,blue dart,documents,van,same day,north,clear,0.06814310051107325,0.7871033776867962,1,8,no,delivered,5,0.15594294328914576,18267.0
18268,shadowfax,pharmacy,truck,two day,south,cold,0.6868824531516184,0.004503582395087002,9,16,no,delivered,5,0.6070073566744468,18268.0
18269,delhivery,documents,ev van,standard,central,clear,0.7005110732538331,0.6847492323439098,5,24,no,delivered,4,0.6848771402317108,18269.0
18270,delhivery,documents,truck,standard,east,cold,0.9325383304940376,0.7125895598771749,7,24,no,delivered,3,0.9090593611203567,18270.0
18271,dhl,clothing,truck,standard,south,stormy,0.9274275979557071,0.3668372569089048,11,24,no,delivered,4,0.8712142169184514,18271.0
18272,xpressbees,clothing,truck,express,central,cold,0.2545144804088586,0.7312180143295803,4,3,yes,delayed,2,0.29602267507721913,18272.0
18273,delhivery,groceries,bike,express,west,foggy,0.8923339011925043,0.9273285568065506,12,7,yes,delayed,2,0.9236782435376992,18273.0
18274,fedex,clothing,ev bike,two day,central,stormy,0.5321976149914822,0.26366427840327533,9,16,no,delivered,4,0.484031782374221,18274.0
18275,amazon logistics,automobile parts,ev van,two day,south,foggy,0.9229982964224873,0.3349027635619243,11,16,no,delivered,3,0.8639405584660308,18275.0
18276,shadowfax,cosmetics,bike,standard,south,clear,0.6793867120954004,0.05834186284544523,9,24,no,delivered,4,0.6049840044573602,18276.0
18277,xpressbees,clothing,bike,same day,east,hot,0.46439522998296423,0.7881269191402251,5,8,no,delivered,5,0.534361855529789,18277.0
18278,ekart,fragile items,van,same day,central,clear,0.5802385008517889,0.7273285568065506,5,8,no,delivered,5,0.6391662956103275,18278.0
18279,ecom express,groceries,ev bike,standard,east,foggy,0.23066439522998297,0.13797338792221084,4,24,no,delivered,4,0.1841592730817645,18279.0
18280,blue dart,furniture,bike,express,central,clear,0.5706984667802385,0.8192425793244625,3,5,no,delivered,4,0.6062917015494322,18280.0
18281,shadowfax,cosmetics,ev bike,same day,central,stormy,0.26712095400340713,0.7903787103377686,10,8,yes,delayed,2,0.3462291350748302,18281.0
18282,dhl,cosmetics,scooter,same day,central,cold,0.4412265758091993,0.56028659160696,6,8,no,delivered,3,0.49051822018912544,18282.0
18283,delhivery,electronics,scooter,standard,central,rainy,0.2940374787052811,0.935926305015353,6,24,no,delivered,5,0.32074530666863055,18283.0
18284,ecom express,documents,scooter,express,east,hot,0.4429301533219761,0.4290685772773797,8,4,yes,delayed,2,0.4471039779234706,18284.0
18285,xpressbees,groceries,truck,express,central,rainy,0.8667802385008518,0.42517911975435,11,7,yes,delayed,3,0.8514035818669125,18285.0
18286,ekart,pharmacy,truck,standard,west,rainy,0.5686541737649063,0.48045035823950866,8,24,no,delivered,5,0.5395080664742117,18286.0
18287,delhivery,fragile items,van,standard,central,cold,0.04122657580919932,0.5056294779938587,0,24,no,delivered,3,0.038347794337892795,18287.0
18288,xpressbees,groceries,truck,express,south,rainy,0.7018739352640545,0.2372569089048106,9,6,yes,failed,2,0.6760420524156222,18288.0
18289,fedex,furniture,ev bike,two day,north,stormy,0.665076660988075,0.8010235414534287,6,16,no,delivered,5,0.6621323191676124,18289.0
18290,delhivery,electronics,ev bike,two day,east,clear,0.08245315161839864,0.28433981576253836,1,16,no,delivered,5,0.05661001193712748,18290.0
18291,ecom express,furniture,ev bike,standard,south,clear,0.3090289608177172,0.01187308085977482,3,24,no,delivered,5,0.24695475732394945,18291.0
18292,xpressbees,furniture,truck,same day,west,cold,0.24940374787052813,0.6515864892528147,3,8,no,delivered,3,0.31608053644467216,18292.0
18293,fedex,pharmacy,scooter,same day,west,foggy,0.45996592844974443,0.9041965199590584,9,8,yes,delayed,2,0.5411996149515188,18293.0
18294,ekart,fragile items,ev bike,express,east,rainy,0.38023850085178873,0.8876151484135106,9,4,yes,delayed,2,0.43096920783223375,18294.0
18295,ekart,pharmacy,ev bike,standard,west,cold,0.834412265758092,0.06939611054247696,6,24,no,delivered,4,0.7540484610422071,18295.0
